,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
345,102347,Cash loans,F,N,N,0,56700.0,67500.0,7087.5,67500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23816,365243,-16465.0,-4860,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.3143367706128072,0.7713615919194317,0.0082,,0.9712,,,0.0,0.0345,0.0417,,,,,,,0.0084,,0.9712,,,0.0,0.0345,0.0417,,,,,,,0.0083,,0.9712,,,0.0,0.0345,0.0417,,,,,,,,block of flats,0.0064,,No,0.0,0.0,0.0,0.0,-876.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
346,102374,Cash loans,M,Y,Y,0,292500.0,573408.0,24421.5,495000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.008625,-20100,-12619,-12611.0,-1,35.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,12,0,1,1,0,0,0,Transport: type 2,,0.52207924051906,0.5937175866150576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
347,102380,Cash loans,M,N,Y,2,162000.0,257391.0,25204.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-13653,-4828,-6571.0,-4814,,1,1,0,1,0,0,Laborers,4.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 1,,0.5960127524389244,0.8245949709919925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1777.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
348,102387,Cash loans,M,Y,N,0,202500.0,630000.0,32296.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12198,-302,-558.0,-1133,12.0,1,1,0,1,0,1,Core staff,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Emergency,0.6842611825137589,0.7805349512928729,,0.0995,0.0432,0.9727,0.6668,0.0317,0.04,0.0345,0.2917,0.3333,0.0119,0.0777,0.0378,0.0154,0.0218,0.0273,0.0232,0.9672,0.608,0.0236,0.0,0.0345,0.0417,0.0833,0.0083,0.0239,0.0153,0.0,0.0,0.1004,0.0432,0.9702,0.6713,0.0319,0.04,0.0345,0.2917,0.3333,0.0121,0.0791,0.0149,0.0155,0.0223,reg oper account,block of flats,0.0243,"Stone, brick",No,10.0,0.0,10.0,0.0,-1968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
349,102393,Cash loans,F,Y,Y,1,112500.0,260640.0,26838.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-12104,-2502,-916.0,-3727,10.0,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,10,0,0,0,0,0,0,School,0.5114833253956284,0.5120977618832915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-942.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
350,102403,Cash loans,M,Y,Y,0,135000.0,104256.0,11074.5,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-15722,-1861,-7985.0,-4250,19.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.6169181000665416,0.5510103379190335,0.7352209993926424,0.1046,0.0802,0.9876,0.83,0.014,0.06,0.1379,0.25,0.0208,0.0483,0.0824,0.0931,0.0135,0.0404,0.0998,0.0832,0.9801,0.7387,0.0131,0.0,0.1034,0.1667,0.0,0.033,0.0826,0.0837,0.0078,0.0069,0.1057,0.0802,0.9876,0.8323,0.0141,0.06,0.1379,0.25,0.0208,0.0491,0.0838,0.0948,0.0136,0.0413,reg oper account,terraced house,0.0794,"Stone, brick",No,1.0,0.0,1.0,0.0,-3311.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
351,102413,Cash loans,M,Y,Y,0,157500.0,301896.0,23490.0,252000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008019,-15409,-2736,-3555.0,-4039,16.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 3,0.6040972156746302,0.6446323816299063,0.5549467685334323,0.0619,0.0519,0.9866,0.8164,0.0791,0.0,0.1379,0.1667,0.0417,0.0401,0.0504,0.055,0.0,0.0,0.063,0.0539,0.9866,0.8236,0.0799,0.0,0.1379,0.1667,0.0417,0.041,0.0551,0.0573,0.0,0.0,0.0625,0.0519,0.9866,0.8189,0.0796,0.0,0.1379,0.1667,0.0417,0.0408,0.0513,0.056,0.0,0.0,reg oper account,block of flats,0.0433,Panel,No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
352,102414,Cash loans,M,Y,Y,0,180000.0,1741972.5,54198.0,1557000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-14822,-5506,-3687.0,-5556,2.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Police,0.7317373217090681,0.5860496220759194,0.722392890081304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3887.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
353,102415,Cash loans,F,Y,N,0,202500.0,247500.0,12037.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-17152,-7350,-916.0,-677,5.0,1,1,1,1,1,0,Core staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Government,0.5360429683630468,0.6279647878846799,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,0.0,-2365.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
354,102416,Cash loans,F,N,Y,1,157500.0,490482.0,58338.0,441000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-11002,-1374,-5863.0,-3596,,1,1,0,1,0,0,Sales staff,3.0,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,0.6306805836797681,0.3923635683663775,,0.0392,0.0051,0.9737,0.6396,0.0035,0.0,0.069,0.1667,0.2083,0.0169,0.0269,0.0294,0.0232,0.0276,0.0399,0.0053,0.9737,0.6537,0.0035,0.0,0.069,0.1667,0.2083,0.0173,0.0294,0.0306,0.0233,0.0292,0.0396,0.0051,0.9737,0.6444,0.0035,0.0,0.069,0.1667,0.2083,0.0172,0.0274,0.0299,0.0233,0.0282,reg oper account,block of flats,0.0316,"Stone, brick",No,0.0,0.0,0.0,0.0,-229.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
355,102439,Cash loans,F,N,Y,0,45000.0,539100.0,23877.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0105,-19400,-838,-5909.0,-2949,,1,1,0,1,0,0,,2.0,3,3,WEDNESDAY,11,0,0,0,0,0,0,Other,,0.5235467729831833,0.7001838506835805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
356,102441,Cash loans,M,N,Y,0,225000.0,162000.0,17577.0,162000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-13990,-2076,-8095.0,-5462,,1,1,1,1,0,0,,2.0,1,1,SATURDAY,14,0,0,0,0,0,0,Industry: type 4,0.3286979750204061,0.6785637263083949,,0.4433,0.2956,0.9831,,,0.48,0.4138,0.3333,,,,0.4322,,0.0237,0.4517,0.3068,0.9831,,,0.4834,0.4138,0.3333,,,,0.4503,,0.0251,0.4476,0.2956,0.9831,,,0.48,0.4138,0.3333,,,,0.4399,,0.0242,,block of flats,0.3451,Panel,No,0.0,0.0,0.0,0.0,-3670.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
357,102443,Cash loans,F,N,Y,0,202500.0,225000.0,23625.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0116569999999999,-10417,-1497,-1995.0,-997,,1,1,0,1,0,0,Managers,2.0,1,1,THURSDAY,18,1,1,0,1,1,0,Business Entity Type 3,0.7415709311962907,0.6114289010762586,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-244.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
358,102444,Cash loans,M,N,N,0,135000.0,90000.0,9693.0,90000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-15144,-4236,-5239.0,-4569,,1,1,0,1,1,0,Sales staff,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.1549665080614638,0.711068715018821,0.178760465484575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2542.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,7.0
359,102445,Cash loans,M,Y,N,0,81000.0,161595.0,17095.5,139500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.002134,-10265,-1284,-1435.0,-2890,12.0,1,1,0,1,0,0,Drivers,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,Security Ministries,,0.4326407768638117,0.2866524828090694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-873.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
360,102448,Cash loans,F,Y,N,1,121500.0,531706.5,23548.5,459000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.006233,-14435,-3186,-1978.0,-5151,65.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,17,0,0,0,0,0,0,Kindergarten,0.6959934906267089,0.4075605097039309,0.3185955240537633,0.0165,,0.9692,,,0.0,0.1034,0.0417,,0.0174,,0.0177,,0.0077,0.0168,,0.9692,,,0.0,0.1034,0.0417,,0.0178,,0.0184,,0.0082,0.0167,,0.9692,,,0.0,0.1034,0.0417,,0.0177,,0.018,,0.0079,,block of flats,0.0156,"Stone, brick",No,2.0,1.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
361,102449,Cash loans,F,N,Y,0,135000.0,577741.5,21910.5,477000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-18204,-7330,-5630.0,-1754,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Trade: type 7,,0.3442803484192301,0.5154953751603267,0.0412,,0.9737,0.6396,0.0035,0.0,0.069,0.1667,0.0417,0.0209,0.0336,0.032,0.0,0.0,0.042,,0.9737,0.6537,0.0035,0.0,0.069,0.1667,0.0417,0.0213,0.0367,0.0334,0.0,0.0,0.0416,,0.9737,0.6444,0.0035,0.0,0.069,0.1667,0.0417,0.0212,0.0342,0.0326,0.0,0.0,reg oper account,block of flats,0.0252,,No,0.0,0.0,0.0,0.0,-2170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
362,102450,Cash loans,M,N,N,0,337500.0,675000.0,53329.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018029,-12126,-781,-463.0,-1930,,1,1,1,1,1,0,Core staff,2.0,3,3,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.4943612402763271,0.3366841111568137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-233.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
363,102456,Cash loans,F,N,Y,1,135000.0,135000.0,14175.0,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010276,-11930,-2946,-5869.0,-1155,,1,1,1,1,0,0,Accountants,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.8035946775063888,0.3538896562119398,,0.067,0.0644,0.9831,,,0.0,0.1724,0.1667,,0.0561,,0.0685,,0.0,0.0683,0.0668,0.9831,,,0.0,0.1724,0.1667,,0.0574,,0.0714,,0.0,0.0677,0.0644,0.9831,,,0.0,0.1724,0.1667,,0.0571,,0.0697,,0.0,,block of flats,0.0539,"Stone, brick",No,0.0,0.0,0.0,0.0,-181.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
364,102458,Cash loans,F,N,N,1,180000.0,630000.0,32166.0,630000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-14496,-3741,-3612.0,-3854,,1,1,1,1,0,0,,3.0,2,2,FRIDAY,12,0,0,0,0,1,1,Services,0.7405328277825329,0.6447275556114415,0.0785361445733672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
365,102459,Cash loans,F,N,Y,1,112500.0,750816.0,24349.5,594000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-14098,-5292,-3090.0,-4665,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 1,0.5439299129479648,0.4269762143159233,0.5370699579791587,0.2825,0.0818,0.9821,,,0.08,0.0345,0.3333,,0.0934,,0.0974,,0.0054,0.2878,0.0849,0.9821,,,0.0806,0.0345,0.3333,,0.0955,,0.1015,,0.0057,0.2852,0.0818,0.9821,,,0.08,0.0345,0.3333,,0.095,,0.0992,,0.0055,,block of flats,0.1025,"Stone, brick",No,1.0,0.0,1.0,0.0,-716.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
366,102465,Cash loans,F,Y,Y,1,225000.0,922365.0,33259.5,778500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00823,-15881,-7567,-610.0,-5545,5.0,1,1,0,1,0,1,Managers,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.5016049754536496,0.6153699999307374,0.5989262182569273,0.1216,0.0233,0.9975,0.966,0.0067,0.12,0.1034,0.375,0.4167,0.0037,0.0975,0.1112,0.0077,0.0144,0.1239,0.0242,0.9975,0.9673,0.0068,0.1208,0.1034,0.375,0.4167,0.0038,0.1065,0.1159,0.0078,0.0152,0.1228,0.0233,0.9975,0.9665,0.0068,0.12,0.1034,0.375,0.4167,0.0038,0.0992,0.1132,0.0078,0.0147,reg oper account,block of flats,0.0906,"Stone, brick",No,2.0,0.0,2.0,0.0,-3169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
367,102470,Cash loans,F,N,N,1,76500.0,163512.0,13045.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018634,-10788,-1490,-1567.0,-1317,,1,1,1,1,1,0,Sales staff,3.0,2,2,SATURDAY,19,0,0,0,0,1,1,Business Entity Type 3,0.1149562977598606,0.1784033546601782,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1265.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368,102471,Cash loans,F,N,Y,3,81000.0,675000.0,37822.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-12009,-364,-5795.0,-333,,1,1,0,1,0,1,Core staff,5.0,2,2,TUESDAY,16,0,0,0,1,1,0,Trade: type 7,0.4744303388682272,0.6374722758075607,,0.0722,0.0645,0.9811,0.7416,0.0069,0.0,0.1379,0.1667,0.2083,0.0,0.0588,0.0607,0.0,0.0174,0.0735,0.067,0.9811,0.7517,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0,0.0643,0.0632,0.0,0.0184,0.0729,0.0645,0.9811,0.7451,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0,0.0599,0.0618,0.0,0.0178,reg oper account,block of flats,0.0515,"Stone, brick",No,3.0,0.0,3.0,0.0,-528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
369,102475,Cash loans,M,Y,Y,0,175500.0,248760.0,29650.5,225000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.005002,-14459,-2770,-4209.0,-4158,0.0,1,1,1,1,0,1,Drivers,2.0,3,3,TUESDAY,11,0,0,0,1,1,1,Business Entity Type 3,,0.7706597318699878,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
370,102476,Cash loans,F,N,Y,0,202500.0,848745.0,43465.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-17310,-1926,-475.0,-844,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,15,0,0,0,0,1,1,Trade: type 7,,0.5340733531234478,0.3825018041447388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-281.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
371,102506,Cash loans,M,Y,Y,1,270000.0,225000.0,27994.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-10921,-509,-5670.0,-572,18.0,1,1,1,1,0,0,Drivers,3.0,1,1,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.5977675160454287,0.1470939965112147,0.6092756673894402,0.1402,0.0564,0.9901,0.8640000000000001,0.0007,0.16,0.069,0.6667,0.7083,0.0,0.1126,0.147,0.0077,0.0017,0.1429,0.0585,0.9901,0.8693,0.0008,0.1611,0.069,0.6667,0.7083,0.0,0.123,0.1532,0.0078,0.0018,0.1416,0.0564,0.9901,0.8658,0.0007,0.16,0.069,0.6667,0.7083,0.0,0.1146,0.1496,0.0078,0.0017,reg oper account,block of flats,0.1164,Panel,No,0.0,0.0,0.0,0.0,-400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
372,102509,Cash loans,M,Y,Y,0,360000.0,2013840.0,62640.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-21051,-384,-2883.0,-1798,5.0,1,1,0,1,0,1,Managers,2.0,1,1,WEDNESDAY,17,0,1,1,0,0,0,Business Entity Type 3,,0.5912281614145831,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-645.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
373,102519,Cash loans,F,N,N,0,108000.0,104256.0,8064.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0105,-20528,365243,-5518.0,-3097,,1,0,0,1,0,0,,1.0,3,3,THURSDAY,9,0,0,0,0,0,0,XNA,,0.7411612989296863,0.5226973172821112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
374,102522,Cash loans,M,N,N,0,288000.0,260640.0,31059.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-12234,-4308,-1355.0,-4691,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Transport: type 2,0.7689697678975334,0.6071707071877025,0.1974745115685422,0.2278,0.1767,0.9896,0.8572,0.1127,0.24,0.2069,0.3333,0.375,0.1284,0.1849,0.2368,0.0039,0.0161,0.2321,0.1833,0.9896,0.8628,0.1138,0.2417,0.2069,0.3333,0.375,0.1313,0.202,0.2467,0.0039,0.0171,0.23,0.1767,0.9896,0.8591,0.1134,0.24,0.2069,0.3333,0.375,0.1306,0.1881,0.241,0.0039,0.0165,org spec account,block of flats,0.2514,Panel,No,0.0,0.0,0.0,0.0,-677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
375,102545,Cash loans,M,Y,Y,1,157500.0,442062.0,22698.0,369000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014464,-18007,-4522,-4032.0,-1554,23.0,1,1,0,1,0,0,Drivers,3.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,Industry: type 3,0.4688353756241704,0.6693285132510364,0.6446794549585961,0.0825,0.0508,0.9881,0.8368,0.1532,0.08,0.069,0.375,0.4167,0.0464,0.0672,0.0948,0.0,0.0,0.084,0.0527,0.9881,0.8432,0.1546,0.0806,0.069,0.375,0.4167,0.0475,0.0735,0.0987,0.0,0.0,0.0833,0.0508,0.9881,0.8390000000000001,0.1542,0.08,0.069,0.375,0.4167,0.0472,0.0684,0.0965,0.0,0.0,not specified,block of flats,0.1583,Panel,No,0.0,0.0,0.0,0.0,-2433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
376,102549,Cash loans,F,N,N,0,90000.0,118512.0,8752.5,90000.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.030755,-9882,-643,-2508.0,-2515,,1,1,0,1,0,1,Core staff,1.0,2,2,SATURDAY,15,0,0,0,1,1,0,School,0.4696257171914578,0.7197808949294613,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-456.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
